,Hour,Location
9468,5.0,"[-73.97636999999999, 40.74411]"
9469,5.0,"[-73.98494000000001, 40.73638]"
9470,5.0,"[-73.97905, 40.744440000000004]"
9471,5.0,"[-74.00305, 40.7156]"
9472,5.0,"[-73.98852, 40.737120000000004]"
9473,5.0,"[-73.98695, 40.72099]"
9474,5.0,"[-74.01013, 40.71209]"
9475,5.0,"[-73.98089, 40.753479999999996]"
9476,5.0,"[-73.97440999999999, 40.75076]"
9477,5.0,"[-74.01398, 40.712920000000004]"
9478,5.0,"[-73.9699, 40.76297]"
9479,5.0,"[-73.98061, 40.72168]"
9480,5.0,"[-73.99413, 40.72009]"
9481,5.0,"[-73.98621999999999, 40.73462]"
9482,5.0,"[-73.97364, 40.746320000000004]"
9483,5.0,"[-73.99125, 40.72777]"
9484,5.0,"[-74.0084, 40.71437]"
9485,5.0,"[-74.00678, 40.706720000000004]"
9486,5.0,"[-73.98451, 40.736959999999996]"
9487,5.0,"[-73.99698000000001, 40.73141]"
9488,5.0,"[-73.98857, 40.72285]"
9489,5.0,"[-73.9947, 40.721309999999995]"
9490,5.0,"[-73.98458000000001, 40.74273]"
9491,5.0,"[-73.97941, 40.74957]"
9492,5.0,"[-73.98257, 40.71645]"
9493,5.0,"[-73.99906999999999, 40.72661]"
9494,5.0,"[-73.99848, 40.745290000000004]"
9495,5.0,"[-74.01422, 40.70463]"
9496,5.0,"[-74.00218000000001, 40.72293]"
9497,5.0,"[-73.98364000000001, 40.73816]"
9498,5.0,"[-73.98396, 40.72547]"
9499,5.0,"[-73.98451, 40.736959999999996]"
9500,5.0,"[-73.99053, 40.74025]"
9501,5.0,"[-73.96432, 40.75638]"
9502,5.0,"[-73.95924000000001, 40.76337]"
9503,5.0,"[-74.01158000000001, 40.704029999999996]"
9504,5.0,"[-73.97603000000001, 40.751459999999994]"
9505,5.0,"[-73.98775, 40.74407]"
9506,5.0,"[-74.01054, 40.70915]"
9507,5.0,"[-73.99141999999999, 40.71743]"
9508,5.0,"[-73.98444, 40.72878]"
9509,5.0,"[-73.99028, 40.7191]"
9510,5.0,"[-73.9788, 40.777429999999995]"
9511,5.0,"[-73.98444, 40.72878]"
9512,5.0,"[-73.98595, 40.74653]"
9513,5.0,"[-73.97556, 40.75212]"
9514,5.0,"[-73.98866, 40.74283]"
9515,5.0,"[-73.99117, 40.71735]"
9516,5.0,"[-74.01158000000001, 40.704029999999996]"
9517,5.0,"[-74.00905999999999, 40.71089]"
9518,5.0,"[-73.97797, 40.72529]"
9519,5.0,"[-73.97668, 40.765029999999996]"
9520,5.0,"[-73.9962, 40.74843]"
9521,5.0,"[-73.98444, 40.72878]"
9522,5.0,"[-73.95044, 40.7714]"
9523,5.0,"[-74.00312, 40.72688]"
9524,5.0,"[-73.99996999999999, 40.73469]"
9525,5.0,"[-74.00842, 40.70953]"
9526,5.0,"[-73.96023000000001, 40.76624]"
9527,5.0,"[-74.00498, 40.715759999999996]"
9528,5.0,"[-74.00766, 40.712540000000004]"
9529,5.0,"[-74.00095, 40.73171]"
9530,5.0,"[-73.99109, 40.73005]"
9531,5.0,"[-73.98591, 40.73102]"
9532,5.0,"[-73.97014, 40.76225]"
9533,5.0,"[-74.01054, 40.70915]"
9534,5.0,"[-73.99356999999999, 40.75714]"
9535,5.0,"[-73.97773000000001, 40.74228]"
9536,5.0,"[-73.95409000000001, 40.82136]"
9537,5.0,"[-73.95701, 40.77755]"
9538,5.0,"[-73.98626, 40.72229]"
9539,5.0,"[-73.99848, 40.745290000000004]"
9540,5.0,"[-73.98355, 40.73426]"
9541,5.0,"[-73.98379, 40.72155]"
9542,5.0,"[-74.00905999999999, 40.71089]"
9543,5.0,"[-74.00780999999999, 40.73178]"
9544,5.0,"[-73.98626, 40.72229]"
9545,5.0,"[-73.97754, 40.72588]"
9546,5.0,"[-73.99951999999999, 40.73366]"
9547,5.0,"[-73.9947, 40.721309999999995]"
9548,5.0,"[-73.98201, 40.74326]"
9549,5.0,"[-73.99564000000001, 40.7441]"
9550,5.0,"[-74.01076, 40.711009999999995]"
9551,5.0,"[-73.98857, 40.72285]"
9552,5.0,"[-74.00513000000001, 40.73597]"
9553,5.0,"[-74.00905999999999, 40.71089]"
9554,5.0,"[-73.9565, 40.76712]"
9555,5.0,"[-73.99154, 40.727090000000004]"
9556,5.0,"[-74.00249000000001, 40.739740000000005]"
9557,5.0,"[-73.98591, 40.73102]"
9558,5.0,"[-74.01046, 40.711529999999996]"
9559,5.0,"[-73.98259, 40.7773]"
9560,5.0,"[-74.00905999999999, 40.71089]"
9561,5.0,"[-74.01443, 40.71103]"
9562,5.0,"[-73.97986, 40.74895]"
9563,5.0,"[-73.98085999999999, 40.729729999999996]"
9564,5.0,"[-73.95232, 40.76882]"
9565,5.0,"[-73.97636999999999, 40.74411]"
9566,5.0,"[-73.9834, 40.77109]"
9567,5.0,"[-74.005, 40.70685]"
9568,5.0,"[-73.98867, 40.71765]"
9569,5.0,"[-73.98318, 40.75034]"
9570,5.0,"[-74.00112, 40.74167]"
9571,5.0,"[-73.98857, 40.72285]"
9572,5.0,"[-73.99446, 40.72585]"
9573,5.0,"[-73.98745, 40.71824]"
9574,5.0,"[-73.98767, 40.7286]"
9575,5.0,"[-73.98223, 40.72785]"
9576,5.0,"[-74.00409, 40.70745]"
9577,5.0,"[-73.98137, 40.75281]"
9578,5.0,"[-73.98494000000001, 40.73235]"
9579,5.0,"[-73.99564000000001, 40.7441]"
9580,5.0,"[-74.00684, 40.73022]"
9581,5.0,"[-73.95918, 40.7717]"
9582,5.0,"[-74.00535, 40.722229999999996]"
9583,5.0,"[-74.00941999999999, 40.70451]"
9584,5.0,"[-73.98668, 40.733979999999995]"
9585,5.0,"[-73.99446, 40.71697]"
9586,5.0,"[-73.97885, 40.72408]"
9587,5.0,"[-73.99083, 40.72429]"
9588,5.0,"[-74.00139, 40.73448]"
9589,5.0,"[-73.98877, 40.73397]"
9590,5.0,"[-73.99266, 40.72424]"
9591,5.0,"[-74.00625, 40.717079999999996]"
9592,5.0,"[-74.00095, 40.73171]"
9593,5.0,"[-73.98816, 40.71863]"
9594,5.0,"[-73.98222, 40.74579]"
9595,5.0,"[-74.01443, 40.71103]"
9596,5.0,"[-73.98724, 40.72919]"
9597,5.0,"[-74.00386, 40.73876]"
9598,5.0,"[-73.98031, 40.74834]"
9599,5.0,"[-74.0087, 40.7193]"
9600,5.0,"[-73.98816, 40.71863]"
9601,5.0,"[-73.98705, 40.7252]"
9602,5.0,"[-73.98481, 40.76011]"
9603,5.0,"[-73.95701, 40.77755]"
9604,5.0,"[-73.99165, 40.722409999999996]"
9605,5.0,"[-74.00533, 40.721709999999995]"
9606,5.0,"[-74.00409, 40.70745]"
9607,5.0,"[-74.00044, 40.74778]"
9608,5.0,"[-74.0087, 40.7193]"
9609,5.0,"[-73.97625, 40.74004]"
9610,5.0,"[-73.98477, 40.73401]"
9611,5.0,"[-74.00589000000001, 40.71468]"
9612,5.0,"[-73.97924, 40.74707]"
9613,5.0,"[-73.97603000000001, 40.751459999999994]"
9614,5.0,"[-73.97165, 40.75456]"
9615,5.0,"[-73.98815, 40.73196]"
9616,5.0,"[-73.9947, 40.721309999999995]"
9617,5.0,"[-73.98857, 40.72285]"
9618,5.0,"[-73.98484, 40.724270000000004]"
9619,5.0,"[-73.99421, 40.72463]"
9620,5.0,"[-73.99349000000001, 40.72437]"
9621,5.0,"[-74.00456, 40.73401]"
9622,5.0,"[-74.00905999999999, 40.71089]"
9623,5.0,"[-74.00843, 40.73478]"
9624,5.0,"[-74.00693000000001, 40.719120000000004]"
9625,5.0,"[-73.9857, 40.744]"
9626,5.0,"[-73.99965999999999, 40.73407]"
9627,5.0,"[-73.98538, 40.741440000000004]"
9628,5.0,"[-73.9957, 40.718779999999995]"
9629,5.0,"[-73.98695, 40.72099]"
9630,5.0,"[-73.96795, 40.75136]"
9631,5.0,"[-73.9547, 40.76555]"
9632,5.0,"[-73.99336, 40.747240000000005]"
9633,5.0,"[-73.97819, 40.74165]"
9634,5.0,"[-73.98103, 40.76927]"
9635,5.0,"[-73.99006999999999, 40.74666]"
9636,5.0,"[-73.98767, 40.7286]"
9637,5.0,"[-73.97447, 40.74668]"
9638,5.0,"[-73.98199, 40.76545]"
9639,5.0,"[-73.98354, 40.73002]"
9640,5.0,"[-73.98446, 40.76078]"
9641,5.0,"[-73.99154, 40.727090000000004]"
9642,5.0,"[-73.98917, 40.74305]"
9643,5.0,"[-74.00745, 40.70605]"
9644,5.0,"[-73.96013, 40.76212]"
9645,5.0,"[-74.00676999999999, 40.70562]"
9646,5.0,"[-74.00262, 40.73364]"
9647,5.0,"[-74.01295999999999, 40.70778]"
9648,5.0,"[-73.99475, 40.72783]"
9649,5.0,"[-74.00905999999999, 40.71089]"
9650,5.0,"[-74.00216, 40.72975]"
9651,5.0,"[-73.99671, 40.7255]"
9652,5.0,"[-73.99298, 40.75286]"
9653,5.0,"[-74.00947, 40.710409999999996]"
9654,5.0,"[-73.9771, 40.72647]"
9655,5.0,"[-74.00947, 40.710409999999996]"
9656,5.0,"[-73.98531, 40.7276]"
9657,5.0,"[-74.00027, 40.717620000000004]"
9658,5.0,"[-73.98549, 40.741479999999996]"
9659,5.0,"[-73.97998, 40.73917]"
9660,5.0,"[-73.99564000000001, 40.7441]"
9661,5.0,"[-74.01550999999999, 40.7077]"
9662,5.0,"[-74.00296999999999, 40.72332]"
9663,5.0,"[-74.00667, 40.72045]"
9664,5.0,"[-73.98164, 40.72449]"
9665,5.0,"[-73.98815, 40.73196]"
9666,5.0,"[-74.01158000000001, 40.704029999999996]"
9667,5.0,"[-74.00766, 40.712540000000004]"
9668,5.0,"[-74.00905999999999, 40.71089]"
9669,5.0,"[-73.98595, 40.74653]"
9670,5.0,"[-73.99471, 40.74538]"
9671,5.0,"[-73.99755, 40.74658]"
9672,5.0,"[-74.00256, 40.71618]"
9673,5.0,"[-74.00301, 40.72804]"
9674,5.0,"[-73.98323, 40.74458]"
9675,5.0,"[-73.96983, 40.79718]"
9676,5.0,"[-73.98905, 40.73072]"
9677,5.0,"[-73.98185, 40.7366]"
9678,5.0,"[-73.99875, 40.71844]"
9679,5.0,"[-73.99028, 40.7191]"
9680,5.0,"[-73.99829, 40.74047]"
9681,6.0,"[-73.99398000000001, 40.7203]"
9682,6.0,"[-73.99537, 40.72504]"
9683,6.0,"[-73.98529, 40.72365]"
9684,6.0,"[-73.99388, 40.72098]"
9685,6.0,"[-73.97995, 40.74321]"
9686,6.0,"[-74.00565999999999, 40.726440000000004]"
9687,6.0,"[-74.01054, 40.70915]"
9688,6.0,"[-73.99414, 40.724759999999996]"
9689,6.0,"[-73.96695, 40.76662]"
9690,6.0,"[-74.00012, 40.73043]"
9691,6.0,"[-74.00216, 40.72975]"
9692,6.0,"[-74.00262, 40.73364]"
9693,6.0,"[-73.98668, 40.733979999999995]"
9694,6.0,"[-74.00403, 40.72551]"
9695,6.0,"[-73.99587, 40.738690000000005]"
9696,6.0,"[-73.99502, 40.73986]"
9697,6.0,"[-73.98754, 40.71983]"
9698,6.0,"[-73.99028, 40.75657]"
9699,6.0,"[-73.96566999999999, 40.762809999999995]"
9700,6.0,"[-73.99732, 40.714220000000005]"
9701,6.0,"[-74.01438, 40.70823]"
9702,6.0,"[-73.99564000000001, 40.7441]"
9703,6.0,"[-73.98852, 40.737120000000004]"
9704,6.0,"[-73.99483000000001, 40.714220000000005]"
9705,6.0,"[-73.99416, 40.74103]"
9706,6.0,"[-73.99701, 40.74223]"
9707,6.0,"[-73.98509, 40.758590000000005]"
9708,6.0,"[-73.98626, 40.72229]"
9709,6.0,"[-73.99684, 40.737359999999995]"
9710,6.0,"[-73.98637, 40.73038]"
9711,6.0,"[-74.00482, 40.71349]"
9712,6.0,"[-74.00095, 40.73171]"
9713,6.0,"[-74.00645, 40.7394]"
9714,6.0,"[-74.0068, 40.71978]"
9715,6.0,"[-74.00045, 40.71438]"
9716,6.0,"[-74.00121, 40.71006]"
9717,6.0,"[-74.00589000000001, 40.71468]"
9718,6.0,"[-73.9958, 40.72528]"
9719,6.0,"[-73.9907, 40.717209999999994]"
9720,6.0,"[-73.98680999999999, 40.72978]"
9721,6.0,"[-74.00553000000001, 40.73688]"
9722,6.0,"[-74.00511999999999, 40.70941]"
9723,6.0,"[-73.98898, 40.71887]"
9724,6.0,"[-73.99363000000001, 40.7273]"
9725,6.0,"[-74.00166, 40.70949]"
9726,6.0,"[-74.00248, 40.730340000000005]"
9727,6.0,"[-74.01195, 40.70745]"
9728,6.0,"[-73.99336, 40.71907]"
9729,6.0,"[-73.98695, 40.72099]"
9730,6.0,"[-74.00678, 40.706720000000004]"
9731,6.0,"[-73.96476, 40.76406]"
9732,6.0,"[-73.98853000000001, 40.72741]"
9733,6.0,"[-74.00827, 40.70772]"
9734,6.0,"[-73.99284, 40.72005]"
9735,6.0,"[-73.99221999999999, 40.71767]"
9736,6.0,"[-74.00565999999999, 40.73785]"
9737,6.0,"[-73.99880999999999, 40.72302]"
9738,6.0,"[-74.01054, 40.70915]"
9739,6.0,"[-73.99937, 40.730059999999995]"
9740,6.0,"[-74.00053, 40.75269]"
9741,6.0,"[-73.99684, 40.737359999999995]"
9742,6.0,"[-73.98833, 40.74755]"
9743,6.0,"[-73.98581999999999, 40.740829999999995]"
9744,6.0,"[-73.99895, 40.72807]"
9745,6.0,"[-74.01158000000001, 40.704029999999996]"
9746,6.0,"[-74.00766999999999, 40.725190000000005]"
9747,6.0,"[-74.01158000000001, 40.703520000000005]"
9748,6.0,"[-73.99695, 40.72388]"
9749,6.0,"[-73.98035, 40.73043]"
9750,6.0,"[-74.01394, 40.7138]"
9751,6.0,"[-73.99880999999999, 40.72302]"
9752,6.0,"[-74.00158, 40.72613]"
9753,6.0,"[-73.98208000000001, 40.72388]"
9754,6.0,"[-73.98544, 40.73166]"
9755,6.0,"[-73.97440999999999, 40.75076]"
9756,6.0,"[-73.99141999999999, 40.71743]"
9757,6.0,"[-73.99965999999999, 40.73407]"
9758,6.0,"[-73.98633000000001, 40.72217]"
9759,6.0,"[-73.98529, 40.72365]"
9760,6.0,"[-73.99154, 40.727090000000004]"
9761,6.0,"[-73.98633000000001, 40.72217]"
9762,6.0,"[-73.98295999999999, 40.72267]"
9763,6.0,"[-74.00249000000001, 40.739740000000005]"
9764,6.0,"[-73.9839, 40.74649]"
9765,6.0,"[-74.00249000000001, 40.739740000000005]"
9766,6.0,"[-74.00113, 40.72417]"
9767,6.0,"[-74.005, 40.70685]"
9768,6.0,"[-73.99684, 40.737359999999995]"
9769,6.0,"[-73.98536, 40.73579]"
9770,6.0,"[-74.00386999999999, 40.73754]"
9771,6.0,"[-73.992, 40.725629999999995]"
9772,6.0,"[-74.00296999999999, 40.72332]"
9773,6.0,"[-73.98816, 40.71863]"
9774,6.0,"[-73.99021, 40.71925]"
9775,6.0,"[-74.0063, 40.71417]"
9776,6.0,"[-73.99998000000001, 40.74841]"
9777,6.0,"[-73.96634, 40.75362]"
9778,6.0,"[-74.0025, 40.70885]"
9779,6.0,"[-74.00511, 40.731840000000005]"
9780,6.0,"[-73.98798000000001, 40.74088]"
9781,6.0,"[-74.00249000000001, 40.739740000000005]"
9782,6.0,"[-74.00535, 40.722229999999996]"
9783,6.0,"[-74.00638000000001, 40.733059999999995]"
9784,6.0,"[-73.98295999999999, 40.72267]"
9785,6.0,"[-73.96615, 40.75387]"
9786,6.0,"[-74.00766, 40.712540000000004]"
9787,6.0,"[-74.00256, 40.71618]"
9788,6.0,"[-73.99217, 40.71968]"
9789,6.0,"[-73.98255999999999, 40.731359999999995]"
9790,6.0,"[-74.00188, 40.719409999999996]"
9791,6.0,"[-73.9959, 40.732859999999995]"
9792,6.0,"[-73.96754, 40.760259999999995]"
9793,6.0,"[-73.99968, 40.73855]"
9794,6.0,"[-73.99537, 40.72504]"
9795,6.0,"[-73.98798000000001, 40.74088]"
9796,6.0,"[-73.98538, 40.741440000000004]"
9797,6.0,"[-74.00811999999999, 40.71199]"
9798,6.0,"[-73.98791, 40.722640000000006]"
9799,6.0,"[-74.00193, 40.72455]"
9800,6.0,"[-73.99695, 40.72388]"
9801,6.0,"[-73.98987, 40.72558]"
9802,6.0,"[-73.97301, 40.75268]"
9803,6.0,"[-74.00305, 40.73907]"
9804,6.0,"[-73.96714, 40.75275]"
9805,6.0,"[-74.00188, 40.719409999999996]"
9806,6.0,"[-73.98857, 40.72285]"
9807,6.0,"[-73.9822, 40.740109999999994]"
9808,6.0,"[-73.98073000000001, 40.73384]"
9809,6.0,"[-74.01424, 40.70452]"
9810,6.0,"[-73.98724, 40.72919]"
9811,6.0,"[-73.99775, 40.71683]"
9812,6.0,"[-74.00739, 40.70518]"
9813,6.0,"[-73.98549, 40.741479999999996]"
9814,6.0,"[-73.9978, 40.73603]"
9815,6.0,"[-74.00166, 40.70949]"
9816,6.0,"[-74.01076, 40.711009999999995]"
9817,6.0,"[-74.00678, 40.706720000000004]"
9818,6.0,"[-73.98753, 40.71621]"
9819,6.0,"[-74.00546999999999, 40.70909]"
9820,6.0,"[-73.99684, 40.737359999999995]"
9821,6.0,"[-74.00294, 40.73114]"
9822,6.0,"[-73.98639, 40.74592]"
9823,6.0,"[-73.98796999999999, 40.72394]"
9824,6.0,"[-73.97879, 40.747679999999995]"
9825,6.0,"[-74.00896, 40.70408]"
9826,6.0,"[-73.98579000000001, 40.7352]"
9827,6.0,"[-73.98201999999999, 40.74905]"
9828,6.0,"[-73.97359, 40.74792]"
9829,6.0,"[-73.99658000000001, 40.74281]"
9830,6.0,"[-73.97715, 40.7388]"
9831,6.0,"[-73.98488, 40.728190000000005]"
9832,6.0,"[-73.99895, 40.72807]"
9833,6.0,"[-73.99564000000001, 40.7441]"
9834,6.0,"[-74.00593, 40.73585]"
9835,6.0,"[-73.99363000000001, 40.7273]"
9836,6.0,"[-73.98416999999999, 40.759840000000004]"
9837,6.0,"[-73.98724, 40.72919]"
9838,6.0,"[-73.98021999999999, 40.75152]"
9839,6.0,"[-74.00999, 40.70981]"
9840,6.0,"[-73.99475, 40.72783]"
9841,6.0,"[-74.00922, 40.71552]"
9842,6.0,"[-74.00753, 40.71767]"
9843,6.0,"[-73.97603000000001, 40.751459999999994]"
9844,6.0,"[-73.98879000000001, 40.75352]"
9845,6.0,"[-74.00406, 40.71314]"
9846,6.0,"[-74.00927, 40.71326]"
9847,6.0,"[-74.00188, 40.719409999999996]"
9848,6.0,"[-74.013, 40.70312]"
9849,6.0,"[-73.98857, 40.72285]"
9850,6.0,"[-73.98387, 40.72142]"
9851,6.0,"[-73.9978, 40.73603]"
9852,6.0,"[-73.99309000000001, 40.717929999999996]"
9853,6.0,"[-74.01578, 40.70775]"
9854,6.0,"[-73.99035, 40.73128]"
9855,6.0,"[-74.00889000000001, 40.70904]"
9856,6.0,"[-73.9959, 40.732859999999995]"
9857,6.0,"[-73.98915, 40.71672]"
9858,6.0,"[-73.98095, 40.7478]"
9859,6.0,"[-74.00139, 40.73448]"
9860,6.0,"[-74.00461999999999, 40.72137]"
9861,6.0,"[-74.00494, 40.73154]"
9862,6.0,"[-73.99537, 40.72504]"
9863,6.0,"[-73.98387, 40.72142]"
9864,6.0,"[-74.00511999999999, 40.70941]"
9865,6.0,"[-73.99684, 40.737359999999995]"
9866,6.0,"[-73.9875, 40.724579999999996]"
9867,6.0,"[-73.98354, 40.73002]"
9868,6.0,"[-74.00305, 40.7156]"
9869,6.0,"[-73.98145, 40.74713]"
9870,6.0,"[-73.96521, 40.76343]"
9871,6.0,"[-73.97872, 40.72]"
9872,6.0,"[-73.97995, 40.74321]"
9873,6.0,"[-73.98595, 40.74653]"
9874,6.0,"[-73.99335, 40.722390000000004]"
9875,6.0,"[-74.0021, 40.7281]"
9876,6.0,"[-74.00403, 40.71687]"
9877,6.0,"[-73.97681999999999, 40.74351]"
9878,6.0,"[-74.01324, 40.705870000000004]"
9879,6.0,"[-74.00294, 40.73114]"
9880,6.0,"[-73.98852, 40.737120000000004]"
9881,6.0,"[-73.9863, 40.74017]"
9882,6.0,"[-73.99587, 40.738690000000005]"
9883,6.0,"[-73.99587, 40.738690000000005]"
9884,6.0,"[-74.00755, 40.72585]"
9885,6.0,"[-74.00896, 40.70408]"
9886,6.0,"[-73.9757, 40.75463]"
9887,6.0,"[-73.98222, 40.74579]"
9888,6.0,"[-73.98553000000001, 40.721920000000004]"
9889,6.0,"[-74.00386, 40.73876]"
9890,6.0,"[-73.9839, 40.74649]"
9891,6.0,"[-74.00863000000001, 40.71139]"
9892,6.0,"[-74.00249000000001, 40.739740000000005]"
9893,6.0,"[-73.98371, 40.760459999999995]"
9894,6.0,"[-74.00248, 40.730340000000005]"
9895,6.0,"[-73.96891, 40.75832]"
9896,6.0,"[-74.00461999999999, 40.72137]"
9897,6.0,"[-74.01134, 40.7149]"
9898,6.0,"[-73.99684, 40.737359999999995]"
9899,6.0,"[-73.9643, 40.76468]"
9900,6.0,"[-73.99173, 40.72636]"
9901,6.0,"[-73.99398000000001, 40.7203]"
9902,6.0,"[-73.98575, 40.72699]"
9903,6.0,"[-73.97296999999999, 40.758390000000006]"
9904,6.0,"[-73.98387, 40.72142]"
9905,6.0,"[-73.98257, 40.71645]"
9906,6.0,"[-73.99329, 40.74223]"
9907,6.0,"[-74.00999, 40.70981]"
9908,6.0,"[-73.99893, 40.71255]"
9909,6.0,"[-73.984, 40.72937]"
9910,6.0,"[-73.98595, 40.74653]"
9911,6.0,"[-73.9899, 40.73445]"
9912,6.0,"[-74.00678, 40.706720000000004]"
9913,6.0,"[-73.97455, 40.746590000000005]"
9914,6.0,"[-73.96983, 40.757059999999996]"
9915,6.0,"[-73.98057, 40.71645]"
9916,6.0,"[-73.97545, 40.75535]"
9917,6.0,"[-73.99794, 40.71816]"
9918,6.0,"[-73.99585, 40.72653]"
9919,6.0,"[-74.00506, 40.723]"
9920,6.0,"[-73.99459, 40.74044]"
9921,6.0,"[-74.00188, 40.75083]"
9922,6.0,"[-73.98549, 40.747170000000004]"
9923,6.0,"[-74.00962, 40.73935]"
9924,6.0,"[-74.01422, 40.70463]"
9925,6.0,"[-73.99240999999999, 40.724920000000004]"
9926,6.0,"[-73.96344, 40.76187]"
9927,6.0,"[-74.00484, 40.71248]"
9928,6.0,"[-74.00305999999999, 40.71397]"
9929,6.0,"[-73.96983, 40.757059999999996]"
9930,6.0,"[-74.00409, 40.70745]"
9931,6.0,"[-73.99072, 40.734790000000004]"
9932,6.0,"[-73.99165, 40.722409999999996]"
9933,6.0,"[-73.99003, 40.73276]"
9934,6.0,"[-73.98852, 40.737120000000004]"
9935,6.0,"[-74.00589000000001, 40.71468]"
9936,6.0,"[-74.00140999999999, 40.73107]"
9937,6.0,"[-73.98553000000001, 40.721920000000004]"
9938,6.0,"[-73.99880999999999, 40.72302]"
9939,6.0,"[-73.99006999999999, 40.74088]"
9940,6.0,"[-74.00998, 40.70515]"
9941,6.0,"[-73.99284, 40.72005]"
9942,6.0,"[-73.98745, 40.75537]"
9943,6.0,"[-73.99401999999999, 40.75653]"
9944,6.0,"[-74.00896, 40.70408]"
9945,6.0,"[-74.00305, 40.73907]"
9946,6.0,"[-74.00188, 40.719409999999996]"
9947,6.0,"[-73.98402, 40.7433]"
9948,6.0,"[-74.00827, 40.70772]"
9949,6.0,"[-73.98798000000001, 40.74088]"
9950,6.0,"[-73.99055, 40.719190000000005]"
9951,6.0,"[-73.99395, 40.71375]"
9952,6.0,"[-73.98228, 40.75158]"
9953,6.0,"[-73.99186999999999, 40.74419]"
9954,6.0,"[-74.00936999999999, 40.70861]"
9955,6.0,"[-73.99713, 40.7223]"
9956,6.0,"[-74.00036999999999, 40.7238]"
9957,6.0,"[-73.98906, 40.73658]"
9958,6.0,"[-73.9986, 40.71712]"
9959,6.0,"[-73.97603000000001, 40.751459999999994]"
9960,6.0,"[-74.00998, 40.70515]"
9961,6.0,"[-74.01398, 40.712920000000004]"
9962,6.0,"[-73.98819, 40.7483]"
9963,6.0,"[-73.98362, 40.716120000000004]"
9964,6.0,"[-73.99123, 40.76036]"
9965,6.0,"[-73.9986, 40.729690000000005]"
9966,6.0,"[-73.99583, 40.71665]"
9967,6.0,"[-74.00274, 40.73373]"
9968,6.0,"[-74.00905999999999, 40.71089]"
9969,6.0,"[-73.99671, 40.7255]"
9970,6.0,"[-73.99169, 40.7352]"
9971,6.0,"[-74.00364, 40.72368]"
9972,6.0,"[-73.98205, 40.77135]"
9973,6.0,"[-73.98618, 40.726409999999994]"
9974,6.0,"[-73.97919, 40.77178]"
9975,6.0,"[-73.98484, 40.724270000000004]"
9976,6.0,"[-74.00905999999999, 40.71089]"
9977,6.0,"[-73.98266, 40.72726]"
9978,6.0,"[-73.98618, 40.726409999999994]"
9979,6.0,"[-73.9963, 40.72466]"
9980,6.0,"[-74.00837, 40.7166]"
9981,6.0,"[-73.99246, 40.748470000000005]"
9982,6.0,"[-74.0005, 40.72999]"
9983,6.0,"[-73.98331999999999, 40.71495]"
9984,6.0,"[-74.00461999999999, 40.72137]"
9985,6.0,"[-73.99259, 40.724059999999994]"
9986,6.0,"[-73.962, 40.80551]"
9987,6.0,"[-73.98315, 40.73883]"
9988,6.0,"[-73.98575, 40.723009999999995]"
9989,6.0,"[-74.00111, 40.710190000000004]"
9990,6.0,"[-73.99587, 40.738690000000005]"
9991,6.0,"[-74.00166, 40.70949]"
9992,6.0,"[-73.98987, 40.72558]"
9993,6.0,"[-73.99776999999999, 40.756479999999996]"
9994,6.0,"[-73.98368, 40.743959999999994]"
9995,6.0,"[-73.99564000000001, 40.7441]"
9996,6.0,"[-73.96703000000001, 40.76095]"
9997,6.0,"[-74.00863000000001, 40.71139]"
9998,6.0,"[-73.99446, 40.71697]"
9999,6.0,"[-73.99031, 40.72337]"
10000,6.0,"[-73.97256, 40.75331]"
10001,6.0,"[-74.00947, 40.710409999999996]"
10002,6.0,"[-74.00646, 40.73876]"
10003,6.0,"[-73.98379, 40.72155]"
10004,6.0,"[-74.01151, 40.70297]"
10005,6.0,"[-73.97833, 40.78315]"
10006,6.0,"[-74.01054, 40.70915]"
10007,6.0,"[-73.98705, 40.7252]"
10008,6.0,"[-73.99863, 40.75026]"
10009,6.0,"[-74.00456, 40.73401]"
10010,6.0,"[-74.0017, 40.73554]"
10011,6.0,"[-73.98724, 40.72919]"
10012,6.0,"[-73.97715, 40.7388]"
10013,6.0,"[-74.00863000000001, 40.71139]"
10014,6.0,"[-74.00409, 40.70745]"
10015,6.0,"[-73.98968, 40.729859999999995]"
10016,6.0,"[-73.99897, 40.74463]"
10017,6.0,"[-73.98711, 40.75363]"
10018,6.0,"[-73.98695, 40.72099]"
10019,6.0,"[-74.00199, 40.74044]"
10020,6.0,"[-74.00095, 40.73171]"
10021,6.0,"[-73.98810999999999, 40.727990000000005]"
10022,6.0,"[-73.99859000000001, 40.72463]"
10023,6.0,"[-73.97465, 40.753370000000004]"
10024,6.0,"[-73.97545, 40.75535]"
10025,6.0,"[-73.9792, 40.71544]"
10026,6.0,"[-73.99888, 40.717240000000004]"
10027,6.0,"[-73.98201999999999, 40.74905]"
10028,6.0,"[-74.00279, 40.749590000000005]"
10029,6.0,"[-73.98536, 40.73579]"
10030,6.0,"[-73.98705, 40.7252]"
10031,6.0,"[-74.00386, 40.73839]"
10032,6.0,"[-73.99416, 40.74103]"
10033,6.0,"[-74.00678, 40.706720000000004]"
10034,6.0,"[-73.98937, 40.73595]"
10035,6.0,"[-74.00947, 40.710409999999996]"
10036,6.0,"[-74.00168000000001, 40.730579999999996]"
10037,6.0,"[-73.98775, 40.74407]"
10038,6.0,"[-74.00922, 40.71552]"
10039,6.0,"[-73.98132, 40.72065]"
10040,6.0,"[-74.0011, 40.73656]"
